Facility ID,Facility Name,Description,Short Description,Attribute Type,Attribute Value,Measure Value,Sub Type,County,Regional Office,Effective Date
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Medical Social Services,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Medical Supplies Equipment and Appliances,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Nutritional,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Respiratory,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13351,"Ultracare Family Wellness of NY, Inc.",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Speech Language Pathology,0,,Kings,Metropolitan Area Regional Office - New York City,12/18/2019
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,New York,,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Westchester,,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Medical Social Services,0,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Nutritional,0,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Respiratory,0,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13352,"Angel'S Touch Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Speech Language Pathology,0,,Kings,Metropolitan Area Regional Office - New York City,06/24/2015
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,County Served,Nassau,,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,County Served,New York,,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,Service,Medical Social Services,0,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,Service,Nutritional,0,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Respiratory,0,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13353,Sunray Homecare Nyc,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Speech Language Pathology,0,,Kings,Metropolitan Area Regional Office - New York City,12/05/2019
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,County Served,New York,,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Westchester,,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Audiology,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Medical Social Services,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Nutritional,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Respiratory,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13354,All Heart Homecare Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Speech Language Pathology,0,,Kings,Metropolitan Area Regional Office - New York City,08/27/2015
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,County Served,Nassau,,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,County Served,Suffolk,,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Audiology,0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Medical Social Services,0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Nutritional,0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Specialty - Assisted Living Program(ALP),0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Respiratory,0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13355,Medford Hamlet Home Care,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Speech Language Pathology,0,,Suffolk,Metropolitan Area Regional Office - Long Island,04/11/2014
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Nassau,Metropolitan Area Regional Office - Long Island,08/31/2023
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,Nassau,Metropolitan Area Regional Office - Long Island,08/31/2023
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Nassau,,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,County Served,New York,,,Nassau,Metropolitan Area Regional Office - Long Island,08/31/2023
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,Nassau,Metropolitan Area Regional Office - Long Island,08/31/2023
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Suffolk,,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Audiology,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Medical Social Services,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Nutritional,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Respiratory,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13356,"Safe And Prudent, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Speech Language Pathology,0,,Nassau,Metropolitan Area Regional Office - Long Island,01/19/2016
13357,Synergy Homecare Of Westchester,Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Westchester,Metropolitan Area Regional Office - New Rochelle,07/01/2019
13357,Synergy Homecare Of Westchester,Licensed Home Care Services Agency,LHCSA,County Served,Westchester,,,Westchester,Metropolitan Area Regional Office - New Rochelle,07/01/2019
13357,Synergy Homecare Of Westchester,Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Westchester,Metropolitan Area Regional Office - New Rochelle,07/01/2019
13357,Synergy Homecare Of Westchester,Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Westchester,Metropolitan Area Regional Office - New Rochelle,07/01/2019
13357,Synergy Homecare Of Westchester,Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Westchester,Metropolitan Area Regional Office - New Rochelle,07/01/2019
13357,Synergy Homecare Of Westchester,Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Westchester,Metropolitan Area Regional Office - New Rochelle,07/01/2019
13357,Synergy Homecare Of Westchester,Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Westchester,Metropolitan Area Regional Office - New Rochelle,07/01/2019
13358,Angel Home Care Agency Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Kings,Metropolitan Area Regional Office - New York City,12/30/2017
13358,Angel Home Care Agency Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,Kings,Metropolitan Area Regional Office - New York City,12/30/2017
13358,Angel Home Care Agency Inc.,Licensed Home Care Services Agency,LHCSA,County Served,New York,,,Kings,Metropolitan Area Regional Office - New York City,12/30/2017
13358,Angel Home Care Agency Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Kings,Metropolitan Area Regional Office - New York City,12/30/2017
13358,Angel Home Care Agency Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,Kings,Metropolitan Area Regional Office - New York City,12/30/2017
13358,Angel Home Care Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Kings,Metropolitan Area Regional Office - New York City,12/30/2017
13358,Angel Home Care Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Kings,Metropolitan Area Regional Office - New York City,12/30/2017
13358,Angel Home Care Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Kings,Metropolitan Area Regional Office - New York City,12/30/2017
13358,Angel Home Care Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Kings,Metropolitan Area Regional Office - New York City,12/30/2017
13358,Angel Home Care Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Kings,Metropolitan Area Regional Office - New York City,12/30/2017
13358,Angel Home Care Agency Inc.,Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Kings,Metropolitan Area Regional Office - New York City,12/30/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Dutchess,,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Nassau,,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Orange,,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Rockland,,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Suffolk,,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13359,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Rockland,Metropolitan Area Regional Office - New Rochelle,06/29/2017
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,New York,,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Westchester,,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13360,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Bronx,Metropolitan Area Regional Office - New York City,10/10/2018
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Albany,,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Columbia,,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Fulton,,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Greene,,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Hamilton,,,Albany,Capital District Regional Office,10/13/2023
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Herkimer,,,Albany,Capital District Regional Office,10/13/2023
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Montgomery,,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Rensselaer,,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Saratoga,,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Schenectady,,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Schoharie,,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Warren,,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,County Served,Washington,,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Nursing,0,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Personal Care,0,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Occupational,0,,Albany,Capital District Regional Office,10/23/2020
13361,"Marquis Home Care, Llc",Licensed Home Care Services Agency,LHCSA,Service,Therapy - Physical,0,,Albany,Capital District Regional Office,10/23/2020
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Bronx,,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Kings,,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Nassau,,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,County Served,New York,,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Queens,,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,County Served,Richmond,,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Audiology,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Home Health Aide,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Homemaker,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Housekeeper,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Medical Social Services,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
13362,Janette Homecare Of Ny Inc.,Licensed Home Care Services Agency,LHCSA,Service,Medical Supplies Equipment and Appliances,0,,Bronx,Metropolitan Area Regional Office - New York City,10/29/2018
