node_id,fail_freq,mean_fail_time_h,p50_fail_time_h,p95_fail_time_h,name,infra_type,borough,lat,lon,flood_extreme_2080_depth_m
subway_saratoga_av_3,1.0,0.0,0,0,Saratoga Av,subway,Brooklyn,40.661453,-73.916327,0.6
subway_franklin_st_1,1.0,0.0,0,0,Franklin St,subway,Manhattan,40.719318,-74.006886,0.6
subway_neptune_av_f,1.0,0.0,0,0,Neptune Av,subway,Brooklyn,40.581011,-73.974574,0.6
subway_pennsylvania_av_3,1.0,0.0,0,0,Pennsylvania Av,subway,Queens,40.664635,-73.894895,0.6
telecom_cluster_00578,1.0,0.7,0,6,AT&T cluster,telecom,Manhattan,40.7204,-73.96512,0.8
telecom_cluster_00659,1.0,0.4,0,0,AT&T cluster,telecom,Manhattan,40.73025,-73.9751,0.8
subway_church_av_25,1.0,0.0,0,0,Church Av,subway,Brooklyn,40.650843,-73.949575,0.6
subway_knickerbocker_av_m,1.0,0.0,0,0,Knickerbocker Av,subway,Brooklyn,40.698664,-73.919711,0.6
subway_canal_st_1,1.0,0.0,0,0,Canal St,subway,Manhattan,40.722854,-74.006277,0.6
subway_157_st_1,1.0,0.0,0,0,157 St,subway,Manhattan,40.834041,-73.94489,0.6
telecom_cluster_02692,1.0,0.6,0,0,T-Mobile cluster,telecom,Manhattan,40.720644,-73.964144,0.8
subway_lorimer_st_jm,1.0,0.0,0,0,Lorimer St,subway,Manhattan,40.703869,-73.947408,0.6
subway_canal_st_rw,1.0,0.0,0,0,Canal St,subway,Manhattan,40.719527,-74.001775,0.6
subway_canal_st_nq,1.0,0.0,0,0,Canal St,subway,Manhattan,40.718383,-74.00046,0.6
subway_longwood_av_6,1.0,0.0,0,0,Longwood Av,subway,Bronx,40.816104,-73.896435,0.6
subway_e_149_st_6,1.0,0.0,0,0,E 149 St,subway,Bronx,40.812118,-73.904098,0.6
subway_bay_pkwy_d,1.0,0.0,0,0,Bay Pkwy,subway,Brooklyn,40.601875,-73.993728,0.6
subway_86_st_r,1.0,0.0,0,0,86 St,subway,Brooklyn,40.622687,-74.028398,0.6
subway_flushing_av_g,1.0,0.0,0,0,Flushing Av,subway,Manhattan,40.700377,-73.950234,0.6
subway_w_4_st_wash_sq_abcdefm,1.0,0.0,0,0,W 4 St-Wash Sq,subway,Manhattan,40.732338,-74.000495,0.6
subway_new_lots_av_3,1.0,0.0,0,0,New Lots Av,subway,Queens,40.666235,-73.884079,0.6
subway_gates_av_jz,1.0,0.0,0,0,Gates Av,subway,Brooklyn,40.68963,-73.92227,0.6
subway_jackson_av_25,1.0,0.0,0,0,Jackson Av,subway,Bronx,40.81649,-73.907807,0.6
subway_lexington_av_53_st_ef,1.0,0.0,0,0,Lexington Av/53 St,subway,Manhattan,40.757552,-73.969055,0.6
subway_canal_st_6,1.0,0.0,0,0,Canal St,subway,Manhattan,40.718803,-74.000193,0.6
subway_canal_st_ace,1.0,0.0,0,0,Canal St,subway,Manhattan,40.720824,-74.005229,0.6
subway_bergen_st_fg,1.0,0.0,0,0,Bergen St,subway,Brooklyn,40.686145,-73.990862,0.6
subway_176_st_4,1.0,0.0,0,0,176 St,subway,Bronx,40.84848,-73.911794,0.6
subway_80_st_a,1.0,0.0,0,0,80 St,subway,Queens,40.679371,-73.858992,0.6
subway_newkirk_av_little_haiti_25,1.0,0.0,0,0,Newkirk Av-Little Haiti,subway,Brooklyn,40.639967,-73.948411,0.6
subway_intervale_av_25,1.0,0.0,0,0,Intervale Av,subway,Bronx,40.822181,-73.896736,0.6
subway_sutphin_blvd_archer_av_jfk_airport_ejz,1.0,0.0,0,0,Sutphin Blvd-Archer Av-JFK Airport,subway,Queens,40.700486,-73.807969,0.6
telecom_cluster_02953,0.999,25.5,24,24,T-Mobile cluster,telecom,Manhattan,40.746029,-73.981186,0.0
telecom_cluster_02984,0.999,3.3,0,24,T-Mobile cluster,telecom,Queens,40.743667,-73.7747,0.6
telecom_cluster_02897,0.999,25.5,24,24,T-Mobile cluster,telecom,Manhattan,40.73884,-73.98014,0.0
telecom_cluster_02793,0.999,0.6,0,6,T-Mobile cluster,telecom,Manhattan,40.729846,-73.974677,0.8
telecom_cluster_00804,0.999,3.8,0,24,AT&T cluster,telecom,Queens,40.74305,-73.7786,0.6
telecom_cluster_02954,0.999,25.5,24,24,T-Mobile cluster,telecom,Manhattan,40.74477,-73.97417,0.0
telecom_cluster_02955,0.999,25.5,24,24,T-Mobile cluster,telecom,Manhattan,40.74551,-73.97072,0.0
telecom_cluster_03017,0.999,25.5,24,24,T-Mobile cluster,telecom,Manhattan,40.751128,-73.975495,0.0
telecom_cluster_02839,0.999,0.5,0,0,T-Mobile cluster,telecom,Manhattan,40.735088,-73.974529,0.8
telecom_cluster_02899,0.999,25.5,24,24,T-Mobile cluster,telecom,Manhattan,40.74036,-73.97154,0.0
telecom_cluster_02898,0.999,25.5,24,24,T-Mobile cluster,telecom,Manhattan,40.740425,-73.974595,0.0
telecom_cluster_01331,0.999,11.1,0,96,AT&T cluster,telecom,Bronx,40.845,-73.9098,0.6
telecom_cluster_00616,0.998,1.2,0,6,AT&T cluster,telecom,Manhattan,40.7243,-73.973233,0.6
telecom_cluster_00805,0.998,4.2,0,24,AT&T cluster,telecom,Queens,40.7436,-73.77485,0.6
telecom_cluster_02741,0.998,1.6,0,6,T-Mobile cluster,telecom,Manhattan,40.724438,-73.974475,0.6
telecom_cluster_02694,0.997,1.2,0,6,T-Mobile cluster,telecom,Manhattan,40.7186,-73.9526,0.6
telecom_cluster_02744,0.997,0.5,0,0,T-Mobile cluster,telecom,Manhattan,40.7243,-73.9619,0.8
subway_183_st_4,0.996,0.3,0,0,183 St,subway,Bronx,40.858407,-73.903879,0.2
telecom_cluster_03906,0.995,0.9,0,0,T-Mobile cluster,telecom,Bronx,40.87552,-73.91518,0.8
subway_norwood_av_jz,0.994,0.2,0,0,Norwood Av,subway,Queens,40.68141,-73.880039,0.2
telecom_cluster_03261,0.993,0.8,0,0,T-Mobile cluster,telecom,Queens,40.768583,-73.864767,0.8
telecom_cluster_02639,0.993,11.7,6,24,T-Mobile cluster,telecom,Manhattan,40.7157,-73.951122,0.0
telecom_cluster_02695,0.993,11.7,6,24,T-Mobile cluster,telecom,Manhattan,40.718583,-73.949933,0.0
telecom_cluster_00541,0.993,11.7,6,24,AT&T cluster,telecom,Manhattan,40.715156,-73.951,0.0
telecom_cluster_02636,0.993,11.7,6,24,T-Mobile cluster,telecom,Manhattan,40.716214,-73.965414,0.0
fuel_station_unknown_gas_station_1150,0.993,2.3,0,6,Unknown Gas Station,fuel,Manhattan,40.718372,-73.947804,0.6
telecom_cluster_01526,0.993,3.1,0,24,AT&T cluster,telecom,Bronx,40.8854,-73.8979,0.6
telecom_cluster_03928,0.992,2.7,0,24,T-Mobile cluster,telecom,Bronx,40.88098,-73.90134,0.6
fuel_station_bp_0509,0.991,2.3,0,6,BP (BP),fuel,Manhattan,40.730907,-73.951345,0.6
telecom_cluster_02952,0.991,43.0,48,96,T-Mobile cluster,telecom,Manhattan,40.745675,-73.985675,0.2
telecom_cluster_00656,0.989,11.5,6,24,AT&T cluster,telecom,Manhattan,40.730015,-73.98957,0.0
telecom_cluster_02838,0.989,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.735413,-73.979627,0.0
water_manhattan_sewage_pump_station,0.989,11.5,6,24,Manhattan Sewage Pump Station,water,Manhattan,40.726324,-73.97354,0.0
hospital_nyu_langone_hospitals,0.989,48.8,48,48,Nyu Langone Hospitals,hospital,Manhattan,40.741471,-73.973622,0.0
telecom_cluster_02792,0.989,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.730012,-73.980331,0.0
telecom_cluster_02588,0.989,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.7109,-73.94001,0.0
telecom_cluster_02740,0.989,8.7,6,24,T-Mobile cluster,telecom,Manhattan,40.724193,-73.980693,0.2
telecom_cluster_02896,0.989,58.2,48,96,T-Mobile cluster,telecom,Manhattan,40.740017,-73.985583,0.0
telecom_cluster_02687,0.989,58.2,48,96,T-Mobile cluster,telecom,Manhattan,40.719972,-73.989286,0.0
telecom_cluster_02742,0.989,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.72622,-73.97106,0.0
hospital_mount_sinai_beth_israel,0.989,48.8,48,48,Mount Sinai Beth Israel,hospital,Manhattan,40.732666,-73.981598,0.0
telecom_cluster_02738,0.989,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.724733,-73.98983,0.0
telecom_cluster_02690,0.989,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.719993,-73.975073,0.0
hospital_nyu_langone_orthopedic_hospital,0.989,48.8,48,48,Nyu Langone Orthopedic Hospital,hospital,Manhattan,40.734389,-73.982971,0.0
telecom_cluster_00574,0.989,58.2,48,96,AT&T cluster,telecom,Manhattan,40.720543,-73.990357,0.0
telecom_cluster_02790,0.989,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.730273,-73.989905,0.0
telecom_cluster_02632,0.989,58.2,48,96,T-Mobile cluster,telecom,Manhattan,40.716327,-73.985136,0.0
telecom_cluster_02739,0.989,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.724884,-73.985058,0.0
telecom_cluster_02688,0.989,58.2,48,96,T-Mobile cluster,telecom,Manhattan,40.72027,-73.985126,0.0
telecom_cluster_02791,0.989,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.729497,-73.984994,0.0
hospital_bellevue_hospital_center,0.989,48.8,48,48,Bellevue Hospital Center,hospital,Manhattan,40.739245,-73.975488,0.0
hospital_new_york_eye_and_ear_infirmary_of_mount,0.989,48.8,48,48,New York Eye And Ear Infirmary Of Mount Sinai,hospital,Manhattan,40.731875,-73.984599,0.0
telecom_cluster_00743,0.989,58.2,48,96,AT&T cluster,telecom,Manhattan,40.740653,-73.984728,0.0
telecom_cluster_00788,0.989,58.2,48,96,AT&T cluster,telecom,Manhattan,40.744833,-73.9853,0.0
telecom_cluster_02689,0.989,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.720722,-73.980713,0.0
fuel_station_bp_0850,0.989,1.3,0,6,BP (BP),fuel,Manhattan,40.73515,-73.974516,0.8
telecom_cluster_02837,0.989,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.734733,-73.984944,0.0
telecom_cluster_02635,0.988,11.5,6,24,T-Mobile cluster,telecom,Manhattan,40.7141,-73.96838,0.0
telecom_cluster_00852,0.985,2.3,0,24,AT&T cluster,telecom,Queens,40.7484,-73.7591,0.6
fuel_station_unknown_gas_station_0549,0.983,10.6,6,48,Unknown Gas Station,fuel,Queens,40.744204,-73.775535,0.0
telecom_cluster_02813,0.983,2.0,0,0,T-Mobile cluster,telecom,Queens,40.72952,-73.8358,0.8
telecom_cluster_00762,0.983,31.8,24,96,AT&T cluster,telecom,Queens,40.7376,-73.7664,0.0
telecom_cluster_00808,0.983,2.6,0,24,AT&T cluster,telecom,Queens,40.7473,-73.7623,0.6
telecom_cluster_02985,0.983,31.8,24,96,T-Mobile cluster,telecom,Queens,40.7449,-73.77035,0.0
telecom_cluster_02930,0.983,31.8,24,96,T-Mobile cluster,telecom,Queens,40.7404,-73.7696,0.0
hospital_new_york_presbyterian_hospital___allen_h,0.983,32.0,24,48,New York-Presbyterian Hospital - Allen Hospital,hospital,Bronx,40.873338,-73.913024,0.0
water_marble_hill_sewage_pump_statn,0.983,8.0,0,24,Marble Hill Sewage Pump Statn,water,Bronx,40.873513,-73.90926,0.6
hospital_sbh_health_system,0.983,32.0,24,48,Sbh Health System,hospital,Bronx,40.853362,-73.890845,0.0
hospital_bronxcare_hospital_center,0.983,32.0,24,48,Bronxcare Hospital Center,hospital,Bronx,40.843477,-73.911034,0.0
power_alley_park,0.983,10.6,6,48,Alley Park,power,Queens,40.743723,-73.761485,0.0
telecom_cluster_02145,0.982,2.6,0,24,T-Mobile cluster,telecom,Queens,40.664575,-73.895,0.6
telecom_cluster_00540,0.981,7.9,6,24,AT&T cluster,telecom,Manhattan,40.7138,-73.95405,0.2
power_sutphin,0.979,10.7,6,48,Sutphin,power,Queens,40.689023,-73.79547,0.0
water_well_station_#11,0.979,32.0,24,96,Well Station #11,water,Queens,40.68552,-73.801692,0.0
telecom_cluster_02343,0.979,2.7,0,24,T-Mobile cluster,telecom,Queens,40.683,-73.8057,0.6
telecom_cluster_02342,0.979,32.0,24,96,T-Mobile cluster,telecom,Queens,40.6856,-73.80795,0.0
telecom_cluster_03259,0.978,6.1,0,48,T-Mobile cluster,telecom,Queens,40.77138,-73.87456,0.6
fuel_station_gulf_0508,0.975,5.6,6,6,Gulf (Gulf),fuel,Manhattan,40.733605,-73.952461,0.2
subway_metropolitan_av_g,0.973,6.0,6,6,Metropolitan Av,subway,Manhattan,40.712792,-73.951418,0.0
telecom_cluster_04137,0.973,10.9,6,24,T-Mobile Metro cluster,telecom,Manhattan,40.7147,-73.9443,0.0
fuel_station_gulf_0275,0.973,6.0,6,6,Gulf (Gulf),fuel,Manhattan,40.728557,-73.950116,0.0
telecom_cluster_00619,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.724967,-73.949067,0.0
telecom_cluster_00615,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7235,-73.9788,0.0
telecom_cluster_00577,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7184,-73.9711,0.0
telecom_cluster_00581,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.720117,-73.945033,0.0
subway_lorimer_st_l,0.973,6.0,6,6,Lorimer St,subway,Manhattan,40.714063,-73.950275,0.0
telecom_cluster_00657,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.730375,-73.9855,0.0
telecom_cluster_02794,0.973,0.6,0,6,T-Mobile cluster,telecom,Manhattan,40.728625,-73.97195,0.6
subway_grand_st_l,0.973,6.0,6,6,Grand St,subway,Manhattan,40.711926,-73.94067,0.0
subway_nassau_av_g,0.973,6.0,6,6,Nassau Av,subway,Manhattan,40.724635,-73.951277,0.0
telecom_cluster_00658,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7285,-73.9786,0.0
telecom_cluster_00580,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.72065,-73.9505,0.0
subway_1_av_l,0.973,6.0,6,6,1 Av,subway,Manhattan,40.730953,-73.981628,0.0
subway_3_av_l,0.973,6.0,6,6,3 Av,subway,Manhattan,40.732849,-73.986122,0.0
telecom_cluster_02638,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.713386,-73.953829,0.0
telecom_cluster_00576,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.719067,-73.976067,0.0
telecom_cluster_00660,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7298,-73.97045,0.0
telecom_cluster_00539,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7134,-73.9613,0.0
telecom_cluster_00702,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7344,-73.9723,0.0
telecom_cluster_00661,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7277,-73.965,0.0
telecom_cluster_02691,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.7199,-73.970475,0.0
telecom_cluster_00579,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7216,-73.960733,0.0
telecom_cluster_00538,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7158,-73.965575,0.0
telecom_cluster_02743,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.7264,-73.9664,0.0
fuel_station_bolla_0409,0.973,6.0,6,6,Bolla,fuel,Manhattan,40.720575,-73.944284,0.0
telecom_cluster_02840,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.7357,-73.972067,0.0
telecom_cluster_02745,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.725267,-73.95,0.0
telecom_cluster_02841,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.7339,-73.9645,0.0
telecom_cluster_02640,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.714753,-73.9442,0.0
telecom_cluster_00662,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7275,-73.9499,0.0
telecom_cluster_02696,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.720129,-73.944486,0.0
subway_graham_av_l,0.973,6.0,6,6,Graham Av,subway,Manhattan,40.714565,-73.944053,0.0
subway_bedford_av_l,0.973,6.0,6,6,Bedford Av,subway,Manhattan,40.717304,-73.956872,0.0
telecom_cluster_00613,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.72385,-73.990025,0.0
telecom_cluster_02795,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.7291,-73.9671,0.0
telecom_cluster_00618,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7226,-73.9589,0.0
telecom_cluster_00537,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.71485,-73.969375,0.0
telecom_cluster_04139,0.973,10.9,6,24,T-Mobile Metro cluster,telecom,Manhattan,40.722,-73.9811,0.0
telecom_cluster_02637,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.716,-73.961,0.0
telecom_cluster_00614,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7247,-73.98705,0.0
subway_greenpoint_av_g,0.973,6.0,6,6,Greenpoint Av,subway,Manhattan,40.731352,-73.954449,0.0
telecom_cluster_02796,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.729725,-73.950425,0.0
power_east_13th_street,0.973,1.6,0,6,East 13Th Street,power,Manhattan,40.727544,-73.974622,0.8
telecom_cluster_00701,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7366,-73.9792,0.0
telecom_cluster_02693,0.973,10.9,6,24,T-Mobile cluster,telecom,Manhattan,40.7208,-73.962,0.0
telecom_cluster_00617,0.973,10.9,6,24,AT&T cluster,telecom,Manhattan,40.7256,-73.9718,0.0
subway_junius_st_3,0.97,0.0,0,0,Junius St,subway,Brooklyn,40.663515,-73.902447,0.2
subway_jefferson_st_l,0.97,0.0,0,0,Jefferson St,subway,Queens,40.706607,-73.922913,0.2
telecom_cluster_03250,0.97,0.3,0,0,T-Mobile cluster,telecom,Manhattan,40.7713,-73.94654,0.8
subway_court_sq_7,0.969,0.0,0,0,Court Sq,subway,Manhattan,40.747023,-73.945264,0.2
subway_103_st_corona_plaza_7,0.969,0.1,0,0,103 St-Corona Plaza,subway,Queens,40.749865,-73.8627,0.2
telecom_cluster_02525,0.969,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.70447,-74.006215,0.8
telecom_cluster_03371,0.968,0.4,0,0,T-Mobile cluster,telecom,Manhattan,40.784993,-73.94068,0.8
telecom_cluster_02863,0.968,0.4,0,0,T-Mobile cluster,telecom,Queens,40.7327,-73.8403,0.8
subway_104_st_jz,0.967,0.0,0,0,104 St,subway,Queens,40.695178,-73.84433,0.2
telecom_cluster_00626,0.966,3.1,0,48,AT&T cluster,telecom,Queens,40.7227,-73.848,0.6
subway_woodhaven_blvd_jz,0.966,0.0,0,0,Woodhaven Blvd,subway,Queens,40.693879,-73.851576,0.2
fuel_station_peninsula_blvd_0003,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.631104,-73.728896,0.0
fuel_station_conoco_0198,0.965,6.0,6,6,Conoco (Conoco),fuel,Queens,40.62828,-73.73682,0.0
telecom_cluster_00088,0.965,24.0,24,24,AT&T cluster,telecom,Queens,40.6279,-73.7393,0.0
fuel_station_peninsula_blvd_0065,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.630981,-73.729304,0.0
telecom_cluster_00120,0.965,0.0,0,0,AT&T cluster,telecom,Queens,40.64185,-73.744,0.8
fuel_station_peninsula_blvd_0054,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.633096,-73.72353,0.0
fuel_station_bay_blvd_0079,0.965,6.0,6,6,Bay Blvd,fuel,Queens,40.628316,-73.737602,0.0
fuel_station_bay_blvd_0033,0.965,6.0,6,6,Bay Blvd,fuel,Queens,40.628416,-73.737287,0.0
power_tap135492,0.965,6.0,6,6,Tap135492,power,Queens,40.637483,-73.733018,0.0
fuel_station_peninsula_blvd_0077,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.629438,-73.734121,0.0
fuel_station_peninsula_blvd_0012,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.629652,-73.733452,0.0
fuel_station_peninsula_blvd_0042,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.630331,-73.731339,0.0
fuel_station_peninsula_blvd_0083,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.632059,-73.725894,0.0
fuel_station_unknown_gas_station_0256,0.965,6.0,6,6,Unknown Gas Station,fuel,Queens,40.633865,-73.73985,0.0
fuel_station_peninsula_blvd_0070,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.630834,-73.72977,0.0
fuel_station_peninsula_blvd_0030,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.629978,-73.732439,0.0
fuel_station_peninsula_blvd_0064,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.63057,-73.730594,0.0
fuel_station_peninsula_blvd_0075,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.635224,-73.720981,0.0
fuel_station_peninsula_blvd_0002,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.632652,-73.724265,0.0
power_woodmere,0.965,6.0,6,6,Woodmere,power,Queens,40.636997,-73.73267,0.0
fuel_station_peninsula_blvd_0016,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.631351,-73.728102,0.0
fuel_station_peninsula_blvd_0051,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.631794,-73.726724,0.0
fuel_station_peninsula_blvd_0017,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.63233,-73.725062,0.0
fuel_station_ramp_0078,0.965,6.0,6,6,Ramp,fuel,Queens,40.627752,-73.739177,0.0
fuel_station_peninsula_blvd_0088,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.628437,-73.737219,0.0
fuel_station_bay_blvd_0061,0.965,6.0,6,6,Bay Blvd,fuel,Queens,40.628177,-73.738047,0.0
fuel_station_peninsula_blvd_0050,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.631576,-73.727401,0.0
subway_55_st_d,0.965,0.0,0,0,55 St,subway,Brooklyn,40.631435,-73.995476,0.2
fuel_station_peninsula_blvd_0076,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.629786,-73.733036,0.0
subway_houston_st_1,0.965,0.0,0,0,Houston St,subway,Manhattan,40.728251,-74.005367,0.2
fuel_station_peninsula_blvd_0089,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.634131,-73.722406,0.0
fuel_station_peninsula_blvd_0074,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.636354,-73.719525,0.0
telecom_cluster_01954,0.965,24.0,24,24,T-Mobile cluster,telecom,Queens,40.6388,-73.7545,0.0
fuel_station_peninsula_blvd_0072,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.629305,-73.734538,0.0
fuel_station_peninsula_blvd_0052,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.630175,-73.731825,0.0
fuel_station_peninsula_blvd_0055,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.633611,-73.722938,0.0
fuel_station_peninsula_blvd_0008,0.965,6.0,6,6,Peninsula Blvd,fuel,Queens,40.628871,-73.73588,0.0
subway_cortlandt_st_rw,0.964,0.0,0,0,Cortlandt St,subway,Manhattan,40.710668,-74.011029,0.2
telecom_cluster_02918,0.964,0.2,0,0,T-Mobile cluster,telecom,Queens,40.739267,-73.839233,0.8
subway_rockaway_av_3,0.964,0.0,0,0,Rockaway Av,subway,Brooklyn,40.662549,-73.908946,0.2
subway_brighton_beach_bq,0.964,0.0,0,0,Brighton Beach,subway,Brooklyn,40.577621,-73.961376,0.2
telecom_cluster_03800,0.963,17.6,24,24,T-Mobile cluster,telecom,Bronx,40.853533,-73.907733,0.2
telecom_cluster_02957,0.963,18.3,24,24,T-Mobile cluster,telecom,Manhattan,40.7443,-73.9578,0.2
subway_central_av_m,0.963,0.0,0,0,Central Av,subway,Brooklyn,40.697857,-73.927397,0.2
subway_avenue_n_f,0.963,0.0,0,0,Avenue N,subway,Brooklyn,40.61514,-73.974197,0.2
subway_chauncey_st_jz,0.962,0.0,0,0,Chauncey St,subway,Brooklyn,40.682893,-73.910456,0.2
telecom_cluster_03819,0.962,18.0,24,24,T-Mobile cluster,telecom,Bronx,40.85975,-73.92955,0.2
subway_flushing_main_st_7,0.962,0.0,0,0,Flushing-Main St,subway,Queens,40.7596,-73.83003,0.2
telecom_cluster_01749,0.961,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.6005,-73.9257,0.8
subway_borough_hall_45,0.961,0.0,0,0,Borough Hall,subway,Brooklyn,40.692404,-73.990151,0.2
telecom_cluster_03856,0.96,17.9,24,24,T-Mobile cluster,telecom,Bronx,40.8674,-73.8974,0.2
telecom_cluster_01237,0.96,0.0,0,0,AT&T cluster,telecom,Manhattan,40.8254,-73.9315,0.8
telecom_cluster_02706,0.96,3.4,0,48,T-Mobile cluster,telecom,Queens,40.721686,-73.849364,0.6
subway_avenue_x_f,0.96,0.0,0,0,Avenue X,subway,Brooklyn,40.58962,-73.97425,0.2
subway_34_st_penn_station_ace,0.959,0.0,0,0,34 St-Penn Station,subway,Manhattan,40.752287,-73.993391,0.2
fuel_station_unknown_gas_station_0679,0.959,1.8,0,6,Unknown Gas Station,fuel,Queens,40.665886,-73.884189,0.6
subway_kings_hwy_f,0.959,0.0,0,0,Kings Hwy,subway,Brooklyn,40.603217,-73.972361,0.2
subway_steinway_st_mr,0.959,0.0,0,0,Steinway St,subway,Queens,40.756879,-73.92074,0.2
subway_104_st_a,0.959,0.0,0,0,104 St,subway,Queens,40.681711,-73.837683,0.2
subway_85_st_forest_pkwy_j,0.958,0.0,0,0,85 St-Forest Pkwy,subway,Queens,40.692435,-73.86001,0.2
telecom_cluster_00714,0.958,0.3,0,0,AT&T cluster,telecom,Queens,40.7352,-73.843867,0.8
telecom_cluster_00832,0.958,0.0,0,0,AT&T cluster,telecom,Manhattan,40.749933,-74.007933,0.8
telecom_cluster_03010,0.958,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.75022,-74.00786,0.8
telecom_cluster_01897,0.958,0.0,0,0,T-Mobile cluster,telecom,Staten Island,40.63435,-74.195,0.8
telecom_cluster_00753,0.958,0.2,0,0,AT&T cluster,telecom,Queens,40.739,-73.8399,0.8
subway_18_st_1,0.958,0.0,0,0,18 St,subway,Manhattan,40.74104,-73.997871,0.2
telecom_cluster_02226,0.958,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.674941,-73.989909,0.8
subway_northern_blvd_mr,0.957,0.0,0,0,Northern Blvd,subway,Queens,40.752885,-73.906006,0.2
telecom_cluster_03768,0.957,17.0,24,24,T-Mobile cluster,telecom,Bronx,40.84956,-73.91098,0.2
telecom_cluster_02752,0.957,3.5,0,48,T-Mobile cluster,telecom,Queens,40.725769,-73.905177,0.6
subway_79_st_d,0.957,0.0,0,0,79 St,subway,Brooklyn,40.613501,-74.00061,0.2
subway_rector_st_1,0.957,0.0,0,0,Rector St,subway,Manhattan,40.707513,-74.013783,0.2
water_water_storage_tank_#28,0.957,8.5,0,24,Water Storage Tank #28,water,Queens,40.673853,-73.810469,0.6
subway_36_st_mr,0.957,0.0,0,0,36 St,subway,Queens,40.752039,-73.928781,0.2
