node_id,name,infra_type,borough,lat,lon,external,flood_moderate_current_depth_m,flood_moderate_2050_depth_m,flood_extreme_2080_depth_m
telecom_cluster_03487,T-Mobile cluster,telecom,NJ (external),40.803,-74.0569,False,0.0,0.0,0.0
telecom_cluster_03488,T-Mobile cluster,telecom,NJ (external),40.80424,-74.03419,False,0.0,0.0,0.0
telecom_cluster_03489,T-Mobile cluster,telecom,NJ (external),40.805033,-74.030633,False,0.0,0.0,0.0
telecom_cluster_03490,T-Mobile cluster,telecom,Brooklyn,40.8041,-74.0246,False,0.0,0.0,0.0
telecom_cluster_03491,T-Mobile cluster,telecom,Manhattan,40.804867,-74.019533,False,0.0,0.0,0.0
telecom_cluster_03492,T-Mobile cluster,telecom,Manhattan,40.8066,-74.01615,False,0.0,0.0,0.0
telecom_cluster_03493,T-Mobile cluster,telecom,Manhattan,40.8061,-73.9703,False,0.0,0.0,0.0
telecom_cluster_03494,T-Mobile cluster,telecom,Manhattan,40.803233,-73.9634,False,0.0,0.0,0.0
telecom_cluster_03495,T-Mobile cluster,telecom,Manhattan,40.806333,-73.961433,False,0.0,0.0,0.0
telecom_cluster_03496,T-Mobile cluster,telecom,Manhattan,40.8052,-73.9504,False,0.0,0.0,0.0
telecom_cluster_03497,T-Mobile cluster,telecom,Manhattan,40.8068,-73.94525,False,0.0,0.0,0.0
telecom_cluster_03498,T-Mobile cluster,telecom,Manhattan,40.805179,-73.939349,False,0.0,0.0,0.0
telecom_cluster_03499,T-Mobile cluster,telecom,Manhattan,40.805411,-73.934956,False,0.0,0.0,0.0
telecom_cluster_03500,T-Mobile cluster,telecom,Manhattan,40.804269,-73.9308,False,0.0,0.0,0.8
telecom_cluster_03501,T-Mobile cluster,telecom,Bronx,40.806,-73.925122,False,0.0,0.0,0.0
telecom_cluster_03502,T-Mobile cluster,telecom,Bronx,40.8039,-73.91984,False,0.0,0.0,0.0
telecom_cluster_03503,T-Mobile cluster,telecom,Bronx,40.8043,-73.9129,False,0.0,0.0,0.0
telecom_cluster_03504,T-Mobile cluster,telecom,Bronx,40.8052,-73.909375,False,0.0,0.0,0.0
telecom_cluster_03505,T-Mobile cluster,telecom,Bronx,40.80725,-73.8336,False,0.0,0.0,0.0
telecom_cluster_03506,T-Mobile cluster,telecom,Bronx,40.8054,-73.7937,False,0.0,0.0,0.0
telecom_cluster_03507,T-Mobile cluster,telecom,Bronx,40.8049,-73.7911,False,0.0,0.0,0.0
telecom_cluster_03508,T-Mobile cluster,telecom,NJ (external),40.809267,-74.208367,False,0.0,0.0,0.0
telecom_cluster_03509,T-Mobile cluster,telecom,NJ (external),40.8078,-74.1827,False,0.0,0.0,0.0
telecom_cluster_03510,T-Mobile cluster,telecom,NJ (external),40.809375,-74.181338,False,0.0,0.0,0.0
telecom_cluster_03511,T-Mobile cluster,telecom,NJ (external),40.8078,-74.1399,False,0.0,0.0,0.0
telecom_cluster_03512,T-Mobile cluster,telecom,NJ (external),40.8092,-74.104271,False,0.0,0.0,0.0
telecom_cluster_03513,T-Mobile cluster,telecom,NJ (external),40.809229,-74.101586,False,0.0,0.0,0.0
telecom_cluster_03514,T-Mobile cluster,telecom,NJ (external),40.810667,-74.093833,False,0.0,0.0,0.0
telecom_cluster_03515,T-Mobile cluster,telecom,NJ (external),40.8106,-74.085,False,0.0,0.0,0.0
telecom_cluster_03516,T-Mobile cluster,telecom,NJ (external),40.8085,-74.07975,False,0.0,0.0,0.0
telecom_cluster_03517,T-Mobile cluster,telecom,NJ (external),40.8079,-74.0728,False,0.0,0.0,0.0
telecom_cluster_03518,T-Mobile cluster,telecom,NJ (external),40.810714,-74.071571,False,0.0,0.0,0.0
telecom_cluster_03519,T-Mobile cluster,telecom,NJ (external),40.808433,-74.065,False,0.0,0.0,0.0
telecom_cluster_03520,T-Mobile cluster,telecom,NJ (external),40.8121,-74.0592,False,0.0,0.0,0.0
telecom_cluster_03521,T-Mobile cluster,telecom,NJ (external),40.80785,-74.03265,False,0.0,0.0,0.0
telecom_cluster_03522,T-Mobile cluster,telecom,NJ (external),40.81038,-74.03028,False,0.0,0.0,0.0
telecom_cluster_03523,T-Mobile cluster,telecom,Brooklyn,40.810167,-74.025467,False,0.0,0.0,0.0
telecom_cluster_03524,T-Mobile cluster,telecom,Manhattan,40.81025,-73.96775,False,0.0,0.0,0.0
telecom_cluster_03525,T-Mobile cluster,telecom,Manhattan,40.8116,-73.96635,False,0.0,0.0,0.0
telecom_cluster_03526,T-Mobile cluster,telecom,Manhattan,40.811641,-73.961134,False,0.0,0.0,0.0
telecom_cluster_03527,T-Mobile cluster,telecom,Manhattan,40.809825,-73.95465,False,0.0,0.0,0.0
telecom_cluster_03528,T-Mobile cluster,telecom,Manhattan,40.808488,-73.94855,False,0.2,0.2,0.2
telecom_cluster_03529,T-Mobile cluster,telecom,Manhattan,40.8094,-73.945423,False,0.0,0.0,0.0
telecom_cluster_03530,T-Mobile cluster,telecom,Manhattan,40.808575,-73.9398,False,0.0,0.0,0.0
telecom_cluster_03531,T-Mobile cluster,telecom,Manhattan,40.809305,-73.935292,False,0.0,0.0,0.0
telecom_cluster_03532,T-Mobile cluster,telecom,Manhattan,40.810676,-73.930629,False,0.0,0.0,0.0
telecom_cluster_03533,T-Mobile cluster,telecom,Bronx,40.8095,-73.9268,False,0.0,0.0,0.0
telecom_cluster_03534,T-Mobile cluster,telecom,Bronx,40.808633,-73.903833,False,0.0,0.0,0.0
telecom_cluster_03535,T-Mobile cluster,telecom,Bronx,40.81065,-73.901275,False,0.0,0.0,0.0
telecom_cluster_03536,T-Mobile cluster,telecom,Bronx,40.8087,-73.834,False,0.0,0.0,0.0
telecom_cluster_03537,T-Mobile cluster,telecom,Bronx,40.8117,-73.7942,False,0.0,0.0,0.0
telecom_cluster_03538,T-Mobile cluster,telecom,NJ (external),40.8159,-74.209,False,0.0,0.0,0.0
telecom_cluster_03539,T-Mobile cluster,telecom,NJ (external),40.813667,-74.179817,False,0.0,0.0,0.0
telecom_cluster_03540,T-Mobile cluster,telecom,NJ (external),40.8166,-74.138,False,0.0,0.0,0.0
telecom_cluster_03541,T-Mobile cluster,telecom,NJ (external),40.816967,-74.136933,False,0.0,0.0,0.0
telecom_cluster_03542,T-Mobile cluster,telecom,NJ (external),40.8172,-74.1139,False,0.0,0.0,0.0
telecom_cluster_03543,T-Mobile cluster,telecom,NJ (external),40.814867,-74.109833,False,0.0,0.0,0.0
telecom_cluster_03544,T-Mobile cluster,telecom,NJ (external),40.81566,-74.10274,False,0.0,0.0,0.0
telecom_cluster_03545,T-Mobile cluster,telecom,NJ (external),40.8158,-74.102233,False,0.0,0.0,0.0
telecom_cluster_03546,T-Mobile cluster,telecom,NJ (external),40.814,-74.0966,False,0.0,0.0,0.0
telecom_cluster_03547,T-Mobile cluster,telecom,NJ (external),40.8135,-74.0775,False,0.0,0.0,0.0
telecom_cluster_03548,T-Mobile cluster,telecom,NJ (external),40.8139,-74.0735,False,0.0,0.0,0.0
telecom_cluster_03549,T-Mobile cluster,telecom,NJ (external),40.81426,-74.06908,False,0.0,0.0,0.0
telecom_cluster_03550,T-Mobile cluster,telecom,NJ (external),40.81622,-74.06716,False,0.0,0.0,0.0
telecom_cluster_03551,T-Mobile cluster,telecom,NJ (external),40.81295,-74.0575,False,0.0,0.0,0.0
telecom_cluster_03552,T-Mobile cluster,telecom,NJ (external),40.8128,-74.0574,False,0.0,0.0,0.0
telecom_cluster_03553,T-Mobile cluster,telecom,NJ (external),40.81575,-74.04965,False,0.0,0.0,0.0
telecom_cluster_03554,T-Mobile cluster,telecom,NJ (external),40.8144,-74.0374,False,0.0,0.0,0.0
telecom_cluster_03555,T-Mobile cluster,telecom,Brooklyn,40.81478,-74.02992,False,0.0,0.0,0.0
telecom_cluster_03556,T-Mobile cluster,telecom,Brooklyn,40.8135,-74.02585,False,0.0,0.0,0.0
telecom_cluster_03557,T-Mobile cluster,telecom,Manhattan,40.8136,-74.0139,False,0.0,0.0,0.0
telecom_cluster_03558,T-Mobile cluster,telecom,Manhattan,40.8142,-73.9983,False,0.0,0.0,0.0
telecom_cluster_03559,T-Mobile cluster,telecom,Manhattan,40.815256,-73.959056,False,0.0,0.0,0.0
telecom_cluster_03560,T-Mobile cluster,telecom,Manhattan,40.8127,-73.9566,False,0.0,0.0,0.6
telecom_cluster_03561,T-Mobile cluster,telecom,Manhattan,40.8166,-73.9475,False,0.0,0.0,0.0
telecom_cluster_03562,T-Mobile cluster,telecom,Manhattan,40.816475,-73.94335,False,0.0,0.0,0.0
telecom_cluster_03563,T-Mobile cluster,telecom,Manhattan,40.8155,-73.939317,False,0.0,0.0,0.0
telecom_cluster_03564,T-Mobile cluster,telecom,Manhattan,40.814827,-73.934818,False,0.0,0.0,0.8
telecom_cluster_03565,T-Mobile cluster,telecom,Manhattan,40.814243,-73.930176,False,0.0,0.0,0.0
telecom_cluster_03566,T-Mobile cluster,telecom,Bronx,40.815094,-73.926631,False,0.0,0.0,0.0
telecom_cluster_03567,T-Mobile cluster,telecom,Bronx,40.8131,-73.89775,False,0.0,0.0,0.0
telecom_cluster_03568,T-Mobile cluster,telecom,Bronx,40.815956,-73.89445,False,0.0,0.0,0.0
telecom_cluster_03569,T-Mobile cluster,telecom,Bronx,40.81425,-73.8863,False,0.0,0.0,0.0
telecom_cluster_03570,T-Mobile cluster,telecom,Bronx,40.8155,-73.8362,False,0.0,0.0,0.6
telecom_cluster_03571,T-Mobile cluster,telecom,Bronx,40.8155,-73.8,False,0.0,0.0,0.8
telecom_cluster_03572,T-Mobile cluster,telecom,NJ (external),40.82055,-74.209,False,0.0,0.0,0.0
telecom_cluster_03573,T-Mobile cluster,telecom,NJ (external),40.8215,-74.1775,False,0.0,0.0,0.0
telecom_cluster_03574,T-Mobile cluster,telecom,NJ (external),40.8176,-74.1565,False,0.0,0.0,0.0
telecom_cluster_03575,T-Mobile cluster,telecom,NJ (external),40.81775,-74.13605,False,0.0,0.0,0.0
telecom_cluster_03576,T-Mobile cluster,telecom,NJ (external),40.820667,-74.130367,False,0.0,0.0,0.0
telecom_cluster_03577,T-Mobile cluster,telecom,NJ (external),40.8217,-74.126333,False,0.0,0.0,0.0
telecom_cluster_03578,T-Mobile cluster,telecom,NJ (external),40.8207,-74.1197,False,0.0,0.0,0.0
telecom_cluster_03579,T-Mobile cluster,telecom,NJ (external),40.8177,-74.115,False,0.0,0.0,0.0
telecom_cluster_03580,T-Mobile cluster,telecom,NJ (external),40.82085,-74.1002,False,0.0,0.0,0.0
telecom_cluster_03581,T-Mobile cluster,telecom,NJ (external),40.8197,-74.0902,False,0.0,0.0,0.0
telecom_cluster_03582,T-Mobile cluster,telecom,NJ (external),40.82065,-74.07045,False,0.0,0.0,0.0
telecom_cluster_03583,T-Mobile cluster,telecom,NJ (external),40.8209,-74.0533,False,0.0,0.0,0.0
telecom_cluster_03584,T-Mobile cluster,telecom,NJ (external),40.82155,-74.03705,False,0.0,0.0,0.0
telecom_cluster_03585,T-Mobile cluster,telecom,Brooklyn,40.81935,-74.029425,False,0.0,0.0,0.0
telecom_cluster_03586,T-Mobile cluster,telecom,Brooklyn,40.8217,-74.0265,False,0.0,0.0,0.0
telecom_cluster_03587,T-Mobile cluster,telecom,Manhattan,40.8217,-74.0067,False,0.0,0.0,0.0
telecom_cluster_03588,T-Mobile cluster,telecom,Manhattan,40.820771,-73.958929,False,0.0,0.0,0.0
telecom_cluster_03589,T-Mobile cluster,telecom,Manhattan,40.818167,-73.956533,False,0.0,0.0,0.0
telecom_cluster_03590,T-Mobile cluster,telecom,Manhattan,40.8207,-73.9437,False,0.0,0.0,0.0
telecom_cluster_03591,T-Mobile cluster,telecom,Manhattan,40.820633,-73.940883,False,0.0,0.0,0.0
telecom_cluster_03592,T-Mobile cluster,telecom,Manhattan,40.820529,-73.935614,False,0.0,0.0,0.0
telecom_cluster_03593,T-Mobile cluster,telecom,Manhattan,40.819989,-73.930644,False,0.0,0.0,0.0
telecom_cluster_03594,T-Mobile cluster,telecom,Bronx,40.819546,-73.925,False,0.0,0.0,0.0
telecom_cluster_03595,T-Mobile cluster,telecom,Bronx,40.821817,-73.92115,False,0.0,0.0,0.0
telecom_cluster_03596,T-Mobile cluster,telecom,Bronx,40.81885,-73.89305,False,0.0,0.0,0.0
telecom_cluster_03597,T-Mobile cluster,telecom,Bronx,40.819967,-73.890289,False,0.0,0.0,0.0
telecom_cluster_03598,T-Mobile cluster,telecom,Bronx,40.8222,-73.8869,False,0.0,0.0,0.0
telecom_cluster_03599,T-Mobile cluster,telecom,Bronx,40.8195,-73.8362,False,0.0,0.0,0.0
telecom_cluster_03600,T-Mobile cluster,telecom,Bronx,40.82,-73.8127,False,0.0,0.0,0.0
telecom_cluster_03601,T-Mobile cluster,telecom,Bronx,40.8191,-73.81,False,0.0,0.0,0.6
telecom_cluster_03602,T-Mobile cluster,telecom,NJ (external),40.8247,-74.208,False,0.0,0.0,0.0
telecom_cluster_03603,T-Mobile cluster,telecom,NJ (external),40.82393,-74.1767,False,0.0,0.0,0.0
telecom_cluster_03604,T-Mobile cluster,telecom,NJ (external),40.8271,-74.1327,False,0.0,0.0,0.0
telecom_cluster_03605,T-Mobile cluster,telecom,NJ (external),40.8228,-74.1283,False,0.0,0.0,0.0
telecom_cluster_03606,T-Mobile cluster,telecom,NJ (external),40.8249,-74.12396,False,0.0,0.0,0.0
telecom_cluster_03607,T-Mobile cluster,telecom,NJ (external),40.8231,-74.1222,False,0.0,0.0,0.0
telecom_cluster_03608,T-Mobile cluster,telecom,NJ (external),40.825717,-74.0964,False,0.0,0.0,0.0
telecom_cluster_03609,T-Mobile cluster,telecom,NJ (external),40.82496,-74.07492,False,0.0,0.0,0.0
telecom_cluster_03610,T-Mobile cluster,telecom,NJ (external),40.8249,-74.041,False,0.0,0.0,0.0
telecom_cluster_03611,T-Mobile cluster,telecom,NJ (external),40.82295,-74.03415,False,0.0,0.0,0.0
telecom_cluster_03612,T-Mobile cluster,telecom,Brooklyn,40.8257,-74.02925,False,0.0,0.0,0.0
telecom_cluster_03613,T-Mobile cluster,telecom,Brooklyn,40.82675,-74.02715,False,0.0,0.0,0.0
telecom_cluster_03614,T-Mobile cluster,telecom,Manhattan,40.82495,-73.954575,False,0.0,0.0,0.0
telecom_cluster_03615,T-Mobile cluster,telecom,Manhattan,40.826864,-73.949682,False,0.0,0.0,0.0
telecom_cluster_03616,T-Mobile cluster,telecom,Manhattan,40.824414,-73.9393,False,0.0,0.0,0.0
telecom_cluster_03617,T-Mobile cluster,telecom,Manhattan,40.825412,-73.934338,False,0.0,0.8,0.8
telecom_cluster_03618,T-Mobile cluster,telecom,Manhattan,40.825442,-73.930789,False,0.0,0.0,0.0
telecom_cluster_03619,T-Mobile cluster,telecom,Bronx,40.825683,-73.926767,False,0.0,0.0,0.0
telecom_cluster_03620,T-Mobile cluster,telecom,Bronx,40.82305,-73.91925,False,0.0,0.0,0.0
telecom_cluster_03621,T-Mobile cluster,telecom,Bronx,40.826085,-73.914623,False,0.0,0.0,0.0
telecom_cluster_03622,T-Mobile cluster,telecom,Bronx,40.8274,-73.9125,False,0.0,0.0,0.0
telecom_cluster_03623,T-Mobile cluster,telecom,Bronx,40.8231,-73.9026,False,0.0,0.0,0.0
telecom_cluster_03624,T-Mobile cluster,telecom,Bronx,40.82414,-73.88516,False,0.0,0.0,0.8
telecom_cluster_03625,T-Mobile cluster,telecom,Bronx,40.8232,-73.8804,False,0.0,0.0,0.2
telecom_cluster_03626,T-Mobile cluster,telecom,Bronx,40.82465,-73.87435,False,0.0,0.0,0.0
telecom_cluster_03627,T-Mobile cluster,telecom,Bronx,40.82515,-73.87245,False,0.0,0.0,0.0
telecom_cluster_03628,T-Mobile cluster,telecom,Bronx,40.8266,-73.8557,False,0.0,0.0,0.2
telecom_cluster_03629,T-Mobile cluster,telecom,Bronx,40.8273,-73.85075,False,0.0,0.0,0.2
telecom_cluster_03630,T-Mobile cluster,telecom,Bronx,40.826,-73.8423,False,0.0,0.0,0.0
telecom_cluster_03631,T-Mobile cluster,telecom,Bronx,40.82505,-73.8357,False,0.0,0.0,0.0
telecom_cluster_03632,T-Mobile cluster,telecom,Bronx,40.8246,-73.8264,False,0.0,0.0,0.0
telecom_cluster_03633,T-Mobile cluster,telecom,Bronx,40.8258,-73.8137,False,0.0,0.0,0.0
telecom_cluster_03634,T-Mobile cluster,telecom,NJ (external),40.8315,-74.2075,False,0.0,0.0,0.0
telecom_cluster_03635,T-Mobile cluster,telecom,NJ (external),40.8306,-74.1404,False,0.0,0.0,0.0
telecom_cluster_03636,T-Mobile cluster,telecom,NJ (external),40.83055,-74.1238,False,0.0,0.0,0.0
telecom_cluster_03637,T-Mobile cluster,telecom,NJ (external),40.82995,-74.12177,False,0.0,0.0,0.0
telecom_cluster_03638,T-Mobile cluster,telecom,NJ (external),40.8319,-74.0932,False,0.0,0.0,0.0
telecom_cluster_03639,T-Mobile cluster,telecom,NJ (external),40.8317,-74.0914,False,0.0,0.0,0.0
telecom_cluster_03640,T-Mobile cluster,telecom,NJ (external),40.831014,-74.084914,False,0.0,0.0,0.0
telecom_cluster_03641,T-Mobile cluster,telecom,NJ (external),40.8293,-74.0819,False,0.0,0.0,0.0
telecom_cluster_03642,T-Mobile cluster,telecom,Brooklyn,40.830567,-74.02395,False,0.0,0.0,0.0
telecom_cluster_03643,T-Mobile cluster,telecom,Manhattan,40.8297,-73.9551,False,0.0,0.0,0.0
telecom_cluster_03644,T-Mobile cluster,telecom,Manhattan,40.828182,-73.949491,False,0.0,0.0,0.0
telecom_cluster_03645,T-Mobile cluster,telecom,Manhattan,40.8311,-73.9375,False,0.0,0.0,0.0
telecom_cluster_03646,T-Mobile cluster,telecom,Manhattan,40.830138,-73.934369,False,0.0,0.0,0.0
telecom_cluster_03647,T-Mobile cluster,telecom,Manhattan,40.82885,-73.930842,False,0.0,0.0,0.0
telecom_cluster_03648,T-Mobile cluster,telecom,Bronx,40.828936,-73.925605,False,0.0,0.0,0.0
telecom_cluster_03649,T-Mobile cluster,telecom,Bronx,40.829767,-73.909967,False,0.0,0.0,0.0
telecom_cluster_03650,T-Mobile cluster,telecom,Bronx,40.8291,-73.892,False,0.0,0.0,0.0
telecom_cluster_03651,T-Mobile cluster,telecom,Bronx,40.8297,-73.884,False,0.0,0.0,0.0
telecom_cluster_03652,T-Mobile cluster,telecom,Bronx,40.8317,-73.8825,False,0.0,0.0,0.0
telecom_cluster_03653,T-Mobile cluster,telecom,Bronx,40.83045,-73.87335,False,0.0,0.0,0.6
telecom_cluster_03654,T-Mobile cluster,telecom,Bronx,40.83045,-73.86035,False,0.0,0.0,0.0
telecom_cluster_03655,T-Mobile cluster,telecom,Bronx,40.83165,-73.8552,False,0.2,0.2,0.6
telecom_cluster_03656,T-Mobile cluster,telecom,Bronx,40.82952,-73.85002,False,0.0,0.0,0.0
telecom_cluster_03657,T-Mobile cluster,telecom,Bronx,40.82828,-73.84508,False,0.2,0.2,0.6
telecom_cluster_03658,T-Mobile cluster,telecom,Bronx,40.829867,-73.838867,False,0.0,0.0,0.0
telecom_cluster_03659,T-Mobile cluster,telecom,Bronx,40.82935,-73.8356,False,0.0,0.0,0.0
telecom_cluster_03660,T-Mobile cluster,telecom,Bronx,40.8311,-73.8315,False,0.0,0.0,0.0
telecom_cluster_03661,T-Mobile cluster,telecom,Bronx,40.82935,-73.81905,False,0.0,0.0,0.0
telecom_cluster_03662,T-Mobile cluster,telecom,NJ (external),40.8328,-74.2076,False,0.0,0.0,0.0
telecom_cluster_03663,T-Mobile cluster,telecom,NJ (external),40.83566,-74.17896,False,0.0,0.0,0.0
telecom_cluster_03664,T-Mobile cluster,telecom,NJ (external),40.8367,-74.1534,False,0.0,0.0,0.0
telecom_cluster_03665,T-Mobile cluster,telecom,NJ (external),40.834767,-74.1495,False,0.0,0.0,0.0
telecom_cluster_03666,T-Mobile cluster,telecom,NJ (external),40.835,-74.124533,False,0.0,0.0,0.0
telecom_cluster_03667,T-Mobile cluster,telecom,NJ (external),40.8331,-74.1215,False,0.0,0.0,0.0
telecom_cluster_03668,T-Mobile cluster,telecom,NJ (external),40.835975,-74.0989,False,0.0,0.0,0.0
telecom_cluster_03669,T-Mobile cluster,telecom,NJ (external),40.8335,-74.0942,False,0.0,0.0,0.0
telecom_cluster_03670,T-Mobile cluster,telecom,NJ (external),40.8336,-74.0881,False,0.0,0.0,0.0
telecom_cluster_03671,T-Mobile cluster,telecom,NJ (external),40.835811,-74.0859,False,0.0,0.0,0.0
telecom_cluster_03672,T-Mobile cluster,telecom,Brooklyn,40.835,-74.0213,False,0.0,0.0,0.0
telecom_cluster_03673,T-Mobile cluster,telecom,Manhattan,40.8345,-73.9642,False,0.0,0.0,0.0
telecom_cluster_03674,T-Mobile cluster,telecom,Manhattan,40.834783,-73.950017,False,0.0,0.8,0.8
telecom_cluster_03675,T-Mobile cluster,telecom,Manhattan,40.8354,-73.9376,False,0.0,0.0,0.0
telecom_cluster_03676,T-Mobile cluster,telecom,Manhattan,40.83532,-73.93546,False,0.0,0.0,0.0
telecom_cluster_03677,T-Mobile cluster,telecom,Manhattan,40.835125,-73.931875,False,0.0,0.0,0.0
telecom_cluster_03678,T-Mobile cluster,telecom,Bronx,40.834313,-73.923127,False,0.0,0.0,0.0
telecom_cluster_03679,T-Mobile cluster,telecom,Bronx,40.835332,-73.921508,False,0.0,0.0,0.0
telecom_cluster_03680,T-Mobile cluster,telecom,Bronx,40.8325,-73.9078,False,0.0,0.0,0.0
telecom_cluster_03681,T-Mobile cluster,telecom,Bronx,40.835029,-73.906414,False,0.0,0.0,0.0
telecom_cluster_03682,T-Mobile cluster,telecom,Bronx,40.8347,-73.8916,False,0.0,0.0,0.0
telecom_cluster_03683,T-Mobile cluster,telecom,Bronx,40.834967,-73.879233,False,0.0,0.0,0.0
telecom_cluster_03684,T-Mobile cluster,telecom,Bronx,40.835525,-73.874262,False,0.0,0.0,0.0
telecom_cluster_03685,T-Mobile cluster,telecom,Bronx,40.83645,-73.87035,False,0.0,0.0,0.0
telecom_cluster_03686,T-Mobile cluster,telecom,Bronx,40.8333,-73.85995,False,0.0,0.0,0.0
telecom_cluster_03687,T-Mobile cluster,telecom,Bronx,40.83315,-73.8572,False,0.0,0.0,0.0
telecom_cluster_03688,T-Mobile cluster,telecom,Bronx,40.8368,-73.8385,False,0.0,0.0,0.0
telecom_cluster_03689,T-Mobile cluster,telecom,Bronx,40.8329,-73.8291,False,0.0,0.0,0.0
telecom_cluster_03690,T-Mobile cluster,telecom,Bronx,40.834925,-73.825625,False,0.0,0.0,0.0
telecom_cluster_03691,T-Mobile cluster,telecom,Bronx,40.8332,-73.8223,False,0.0,0.0,0.0
telecom_cluster_03692,T-Mobile cluster,telecom,NJ (external),40.840425,-74.209125,False,0.0,0.0,0.0
telecom_cluster_03693,T-Mobile cluster,telecom,NJ (external),40.839289,-74.179478,False,0.0,0.0,0.0
telecom_cluster_03694,T-Mobile cluster,telecom,NJ (external),40.8416,-74.1635,False,0.0,0.0,0.0
telecom_cluster_03695,T-Mobile cluster,telecom,NJ (external),40.83935,-74.15895,False,0.0,0.0,0.0
telecom_cluster_03696,T-Mobile cluster,telecom,NJ (external),40.838967,-74.124367,False,0.0,0.0,0.0
telecom_cluster_03697,T-Mobile cluster,telecom,NJ (external),40.838325,-74.098675,False,0.0,0.0,0.0
telecom_cluster_03698,T-Mobile cluster,telecom,NJ (external),40.84048,-74.09516,False,0.0,0.0,0.0
telecom_cluster_03699,T-Mobile cluster,telecom,NJ (external),40.8424,-74.0924,False,0.0,0.0,0.0
telecom_cluster_03700,T-Mobile cluster,telecom,NJ (external),40.839357,-74.083971,False,0.0,0.0,0.0
telecom_cluster_03701,T-Mobile cluster,telecom,NJ (external),40.8413,-74.0823,False,0.0,0.0,0.0
telecom_cluster_03702,T-Mobile cluster,telecom,Manhattan,40.839171,-74.019643,False,0.0,0.0,0.0
telecom_cluster_03703,T-Mobile cluster,telecom,Manhattan,40.8421,-74.0119,False,0.0,0.0,0.0
telecom_cluster_03704,T-Mobile cluster,telecom,Manhattan,40.8413,-73.9965,False,0.0,0.0,0.0
telecom_cluster_03705,T-Mobile cluster,telecom,Manhattan,40.8402,-73.952,False,0.0,0.0,0.0
telecom_cluster_03706,T-Mobile cluster,telecom,Manhattan,40.8403,-73.94635,False,0.0,0.0,0.0
telecom_cluster_03707,T-Mobile cluster,telecom,Manhattan,40.83835,-73.935275,False,0.0,0.0,0.0
telecom_cluster_03708,T-Mobile cluster,telecom,Manhattan,40.840269,-73.930323,False,0.0,0.0,0.0
telecom_cluster_03709,T-Mobile cluster,telecom,Bronx,40.838971,-73.918686,False,0.0,0.0,0.0
telecom_cluster_03710,T-Mobile cluster,telecom,Bronx,40.841375,-73.916812,False,0.0,0.0,0.0
telecom_cluster_03711,T-Mobile cluster,telecom,Bronx,40.839464,-73.903991,False,0.0,0.0,0.0
telecom_cluster_03712,T-Mobile cluster,telecom,Bronx,40.84208,-73.902,False,0.0,0.0,0.0
telecom_cluster_03713,T-Mobile cluster,telecom,Bronx,40.8403,-73.88555,False,0.0,0.0,0.6
telecom_cluster_03714,T-Mobile cluster,telecom,Bronx,40.838425,-73.873725,False,0.0,0.0,0.0
telecom_cluster_03715,T-Mobile cluster,telecom,Bronx,40.840525,-73.870825,False,0.0,0.0,0.0
telecom_cluster_03716,T-Mobile cluster,telecom,Bronx,40.842,-73.8636,False,0.0,0.0,0.0
telecom_cluster_03717,T-Mobile cluster,telecom,Bronx,40.8424,-73.8586,False,0.0,0.0,0.0
telecom_cluster_03718,T-Mobile cluster,telecom,Bronx,40.8425,-73.8573,False,0.0,0.0,0.0
telecom_cluster_03719,T-Mobile cluster,telecom,Bronx,40.839233,-73.838467,False,0.0,0.0,0.0
telecom_cluster_03720,T-Mobile cluster,telecom,Bronx,40.840767,-73.825633,False,0.0,0.0,0.0
telecom_cluster_03721,T-Mobile cluster,telecom,NJ (external),40.845631,-74.178969,False,0.0,0.0,0.0
telecom_cluster_03722,T-Mobile cluster,telecom,NJ (external),40.8436,-74.1669,False,0.0,0.0,0.0
telecom_cluster_03723,T-Mobile cluster,telecom,NJ (external),40.84385,-74.12335,False,0.0,0.0,0.0
telecom_cluster_03724,T-Mobile cluster,telecom,NJ (external),40.84645,-74.1221,False,0.0,0.0,0.0
telecom_cluster_03725,T-Mobile cluster,telecom,NJ (external),40.8458,-74.1163,False,0.0,0.0,0.0
telecom_cluster_03726,T-Mobile cluster,telecom,NJ (external),40.8469,-74.1063,False,0.0,0.0,0.0
telecom_cluster_03727,T-Mobile cluster,telecom,NJ (external),40.84535,-74.08985,False,0.0,0.0,0.0
telecom_cluster_03728,T-Mobile cluster,telecom,NJ (external),40.8438,-74.079867,False,0.0,0.0,0.0
telecom_cluster_03729,T-Mobile cluster,telecom,Manhattan,40.845075,-74.01855,False,0.0,0.0,0.0
telecom_cluster_03730,T-Mobile cluster,telecom,Manhattan,40.8446,-74.011,False,0.0,0.0,0.0
telecom_cluster_03731,T-Mobile cluster,telecom,Manhattan,40.8448,-74.0,False,0.0,0.0,0.0
telecom_cluster_03732,T-Mobile cluster,telecom,Manhattan,40.8435,-73.9874,False,0.0,0.0,0.0
telecom_cluster_03733,T-Mobile cluster,telecom,Manhattan,40.8442,-73.9539,False,0.0,0.0,0.0
telecom_cluster_03734,T-Mobile cluster,telecom,Manhattan,40.8447,-73.944,False,0.0,0.0,0.0
telecom_cluster_03735,T-Mobile cluster,telecom,Manhattan,40.845675,-73.934733,False,0.0,0.0,0.0
telecom_cluster_03736,T-Mobile cluster,telecom,Manhattan,40.844638,-73.93075,False,0.0,0.0,0.0
